,0
3015,https://openalex.org/W4318204205
3016,https://openalex.org/W4319746647
3017,https://openalex.org/W4319791519
3018,https://openalex.org/W4320039007
3019,"https://openalex.org/W4321367916,https://openalex.org/W2924799270,https://openalex.org/W3017083026,https://openalex.org/W3048017716,https://openalex.org/W3084045168,https://openalex.org/W3084332112,https://openalex.org/W3177476545,https://openalex.org/W3179214369"
3020,"https://openalex.org/W4321494456,https://openalex.org/W2955046383"
3021,"https://openalex.org/W4322488114,https://openalex.org/W3187500126"
3022,"https://openalex.org/W4323045008,https://openalex.org/W3034956864"
3023,"https://openalex.org/W4323359993,https://openalex.org/W3001957918,https://openalex.org/W3048655321,https://openalex.org/W3114533251,https://openalex.org/W3157799137"
3024,https://openalex.org/W4323363936
3025,"https://openalex.org/W4323545326,https://openalex.org/W2932168008,https://openalex.org/W3041531802,https://openalex.org/W3125791579,https://openalex.org/W3216935417,https://openalex.org/W4220829420"
3026,https://openalex.org/W4323928440
3027,https://openalex.org/W4328112168
3028,"https://openalex.org/W4328117595,https://openalex.org/W4280578080"
3029,https://openalex.org/W4361000914
3030,"https://openalex.org/W4361003485,https://openalex.org/W3007400702,https://openalex.org/W3039843469"
3031,"https://openalex.org/W4361221436,https://openalex.org/W2964297443,https://openalex.org/W2998758065,https://openalex.org/W3141838709,https://openalex.org/W4205633762"
3032,https://openalex.org/W4361297001
3033,"https://openalex.org/W4361298875,https://openalex.org/W3132146260,https://openalex.org/W3134606550,https://openalex.org/W3138305527,https://openalex.org/W3166335617,https://openalex.org/W3202187958,https://openalex.org/W4225966386,https://openalex.org/W4226283831,https://openalex.org/W4280564121,https://openalex.org/W4280654340,https://openalex.org/W4283835902"
3034,https://openalex.org/W4362582062
3035,https://openalex.org/W4362666100
3036,"https://openalex.org/W4363677264,https://openalex.org/W2991318906,https://openalex.org/W3096500206,https://openalex.org/W3176637547"
3037,https://openalex.org/W4365597308
3038,"https://openalex.org/W4366824078,https://openalex.org/W3011824760,https://openalex.org/W3107245007,https://openalex.org/W4220685980,https://openalex.org/W4226546282"
3039,https://openalex.org/W4366993315
3040,"https://openalex.org/W4367677166,https://openalex.org/W3015297732"
3041,https://openalex.org/W4367680685
3042,"https://openalex.org/W4367841649,https://openalex.org/W3111350096"
3043,"https://openalex.org/W4367849446,https://openalex.org/W2970204721,https://openalex.org/W2984303442,https://openalex.org/W4360860506"
3044,"https://openalex.org/W4367849539,https://openalex.org/W2914124298,https://openalex.org/W3044133127"
3045,"https://openalex.org/W4376107844,https://openalex.org/W3130253833"
3046,"https://openalex.org/W4376868256,https://openalex.org/W3012255292"
3047,"https://openalex.org/W4377029846,https://openalex.org/W2963255299,https://openalex.org/W3039558631,https://openalex.org/W3188169536"
3048,https://openalex.org/W4377232575
3049,https://openalex.org/W4377693693
3050,"https://openalex.org/W4378214175,https://openalex.org/W4224213593"
3051,"https://openalex.org/W4378364035,https://openalex.org/W2912616627,https://openalex.org/W3026849839"
3052,"https://openalex.org/W4379524206,https://openalex.org/W4290667684"
3053,https://openalex.org/W4380319965
3054,https://openalex.org/W4380320151
3055,https://openalex.org/W4380320193
3056,"https://openalex.org/W4380320208,https://openalex.org/W3215043066,https://openalex.org/W4226283831,https://openalex.org/W4284675915"
3057,"https://openalex.org/W4380320399,https://openalex.org/W2994980636,https://openalex.org/W3119738858"
3058,"https://openalex.org/W4380562941,https://openalex.org/W4281790344"
3059,https://openalex.org/W4380562995
3060,https://openalex.org/W4380591107
3061,"https://openalex.org/W4380986360,https://openalex.org/W2955549366,https://openalex.org/W2989857225,https://openalex.org/W3027574561,https://openalex.org/W3044511373,https://openalex.org/W3084716846,https://openalex.org/W3099909056,https://openalex.org/W3213797014"
3062,"https://openalex.org/W4381245572,https://openalex.org/W2944607176,https://openalex.org/W3093133843"
3063,"https://openalex.org/W4381887698,https://openalex.org/W3039023046,https://openalex.org/W3190884587,https://openalex.org/W4226358670,https://openalex.org/W4297983375,https://openalex.org/W4297983625,https://openalex.org/W4320880053"
3064,"https://openalex.org/W4383222907,https://openalex.org/W2969622600,https://openalex.org/W3041531802,https://openalex.org/W3125791579"
3065,"https://openalex.org/W4383222914,https://openalex.org/W2996925493,https://openalex.org/W3178594052,https://openalex.org/W3199382434,https://openalex.org/W4297983672"
3066,"https://openalex.org/W4383868391,https://openalex.org/W2981748607,https://openalex.org/W4205631977"
3067,"https://openalex.org/W4383888140,https://openalex.org/W3190884587"
3068,"https://openalex.org/W4384129449,https://openalex.org/W3093797658,https://openalex.org/W3209283772"
3069,https://openalex.org/W4384129873
3070,"https://openalex.org/W4384522581,https://openalex.org/W2968413683,https://openalex.org/W3008400382,https://openalex.org/W3111185395,https://openalex.org/W3111374353,https://openalex.org/W4307720918"
3071,https://openalex.org/W4384561200
3072,"https://openalex.org/W4384665396,https://openalex.org/W2916536045"
3073,"https://openalex.org/W4384790426,https://openalex.org/W4213254583"
3074,"https://openalex.org/W4384817938,https://openalex.org/W2937370581,https://openalex.org/W2944253100,https://openalex.org/W3194409795,https://openalex.org/W3204767409,https://openalex.org/W3210947312,https://openalex.org/W4304588422"
3075,https://openalex.org/W4384817951
3076,"https://openalex.org/W4384927131,https://openalex.org/W2988498650,https://openalex.org/W2997479572,https://openalex.org/W3003980617,https://openalex.org/W3089883708,https://openalex.org/W3155740236,https://openalex.org/W4221118220"
3077,"https://openalex.org/W4385252574,https://openalex.org/W3152729261,https://openalex.org/W4200352309,https://openalex.org/W4210443405"
3078,https://openalex.org/W4385326274
3079,"https://openalex.org/W4385331931,https://openalex.org/W3134234450,https://openalex.org/W4214644511"
3080,"https://openalex.org/W4385409078,https://openalex.org/W4322006918"
3081,"https://openalex.org/W4385410392,https://openalex.org/W2918013257,https://openalex.org/W2935807013,https://openalex.org/W3000107000,https://openalex.org/W3007400702,https://openalex.org/W3095077405,https://openalex.org/W3186552400"
3082,"https://openalex.org/W4385445867,https://openalex.org/W2973345608"
3083,"https://openalex.org/W4385478692,https://openalex.org/W2981746872,https://openalex.org/W3004180945,https://openalex.org/W3017083026,https://openalex.org/W3084332112"
3084,"https://openalex.org/W4385837609,https://openalex.org/W2911563861,https://openalex.org/W3159008752,https://openalex.org/W3204083963,https://openalex.org/W4224216909"
3085,"https://openalex.org/W4385929451,https://openalex.org/W2996194076,https://openalex.org/W3110648948"
3086,"https://openalex.org/W4386011426,https://openalex.org/W3016948878"
3087,"https://openalex.org/W4386011567,https://openalex.org/W3102794612,https://openalex.org/W4361210816"
3088,https://openalex.org/W4386011825
3089,"https://openalex.org/W4386011928,https://openalex.org/W3003386376,https://openalex.org/W3203584117,https://openalex.org/W4220685980,https://openalex.org/W4220728097,https://openalex.org/W4308149545,https://openalex.org/W4319736474"
3090,https://openalex.org/W4386065316
3091,"https://openalex.org/W4386126069,https://openalex.org/W4282977875,https://openalex.org/W4295037677"
3092,"https://openalex.org/W4386134995,https://openalex.org/W4319983980"
3093,https://openalex.org/W4386136044
3094,https://openalex.org/W4386190243
3095,"https://openalex.org/W4386191272,https://openalex.org/W2939407418,https://openalex.org/W2946016901,https://openalex.org/W2959298326,https://openalex.org/W2999926863,https://openalex.org/W3077548796,https://openalex.org/W3079476806,https://openalex.org/W3157391504,https://openalex.org/W4200606249,https://openalex.org/W4226542018"
3096,https://openalex.org/W4386213399
3097,"https://openalex.org/W4386376702,https://openalex.org/W2999247000,https://openalex.org/W3209874897"
3098,"https://openalex.org/W4386546630,https://openalex.org/W2939651832,https://openalex.org/W2972845102,https://openalex.org/W2996159033"
3099,"https://openalex.org/W4386560771,https://openalex.org/W2948122582,https://openalex.org/W3039047400,https://openalex.org/W3042017970,https://openalex.org/W3092018232,https://openalex.org/W3153517162"
3100,"https://openalex.org/W4386603560,https://openalex.org/W3187131854"
3101,"https://openalex.org/W4386646222,https://openalex.org/W2999663693"
3102,"https://openalex.org/W4386646404,https://openalex.org/W2990286159,https://openalex.org/W3000154276,https://openalex.org/W3024780352,https://openalex.org/W3154943404,https://openalex.org/W4200147649"
3103,"https://openalex.org/W4386736218,https://openalex.org/W2965947474,https://openalex.org/W3014967572"
3104,"https://openalex.org/W4386737555,https://openalex.org/W4362666092"
3105,"https://openalex.org/W4386741352,https://openalex.org/W3017083026,https://openalex.org/W3190884587,https://openalex.org/W4212906294"
3106,"https://openalex.org/W4386754950,https://openalex.org/W2939651832"
3107,"https://openalex.org/W4386770723,https://openalex.org/W3020512054,https://openalex.org/W4362666092"
3108,"https://openalex.org/W4386776592,https://openalex.org/W3118574359,https://openalex.org/W4281389735,https://openalex.org/W4289813233"
3109,https://openalex.org/W4386852109
3110,"https://openalex.org/W4386863089,https://openalex.org/W2899521792,https://openalex.org/W2989520503,https://openalex.org/W4214564533"
3111,"https://openalex.org/W4386952123,https://openalex.org/W2910234850,https://openalex.org/W2913114650"
3112,"https://openalex.org/W4387015046,https://openalex.org/W2958798313"
3113,https://openalex.org/W4387016598
3114,"https://openalex.org/W4387016764,https://openalex.org/W2917293291,https://openalex.org/W2968008830,https://openalex.org/W3044422986,https://openalex.org/W3131243623,https://openalex.org/W4283273162,https://openalex.org/W4312130753"
3115,https://openalex.org/W4387040155
3116,https://openalex.org/W4387095576
3117,https://openalex.org/W4387568384
3118,"https://openalex.org/W4387619100,https://openalex.org/W2934014100,https://openalex.org/W2937553518,https://openalex.org/W3040330944,https://openalex.org/W3207928431,https://openalex.org/W4318395133"
3119,https://openalex.org/W4387675592
3120,"https://openalex.org/W4387882191,https://openalex.org/W4205088403"
3121,"https://openalex.org/W4387882206,https://openalex.org/W3039797529"
3122,"https://openalex.org/W4387882213,https://openalex.org/W2943498526,https://openalex.org/W3009145004,https://openalex.org/W3022723466,https://openalex.org/W3089665013,https://openalex.org/W3173060993,https://openalex.org/W4214517278,https://openalex.org/W4283710389"
3123,https://openalex.org/W4387900689
3124,"https://openalex.org/W4388020093,https://openalex.org/W3195803909,https://openalex.org/W4312051950"
3125,"https://openalex.org/W4388075953,https://openalex.org/W3112911392,https://openalex.org/W4367840356"
3126,"https://openalex.org/W4388101474,https://openalex.org/W2981769058,https://openalex.org/W3014158604,https://openalex.org/W3092494838,https://openalex.org/W4380562940"
3127,https://openalex.org/W4388189009
3128,https://openalex.org/W4388271338
3129,"https://openalex.org/W4388408474,https://openalex.org/W2997782164"
3130,"https://openalex.org/W4388453696,https://openalex.org/W2954237801,https://openalex.org/W3003367883,https://openalex.org/W3005195070,https://openalex.org/W4295631276"
3131,"https://openalex.org/W4388454088,https://openalex.org/W2986351282,https://openalex.org/W3117195630"
3132,"https://openalex.org/W4388464795,https://openalex.org/W2908893700,https://openalex.org/W3009488696,https://openalex.org/W3011282527,https://openalex.org/W3090994590,https://openalex.org/W3112750002,https://openalex.org/W4293572346"
3133,"https://openalex.org/W4388518105,https://openalex.org/W2979313052,https://openalex.org/W2986457312,https://openalex.org/W3118961085"
3134,"https://openalex.org/W4388622750,https://openalex.org/W2946882019,https://openalex.org/W3012731328,https://openalex.org/W3043711614,https://openalex.org/W3180492307"
3135,https://openalex.org/W4388623532
3136,"https://openalex.org/W4388744271,https://openalex.org/W2972103767,https://openalex.org/W3159455751,https://openalex.org/W3170742836"
3137,https://openalex.org/W4388776157
3138,"https://openalex.org/W4388776163,https://openalex.org/W3082338965,https://openalex.org/W3137308789,https://openalex.org/W4205788753,https://openalex.org/W4285803334,https://openalex.org/W4321443819"
3139,"https://openalex.org/W4388871418,https://openalex.org/W2943868032,https://openalex.org/W3049249039,https://openalex.org/W3169531977"
3140,"https://openalex.org/W4388871423,https://openalex.org/W3043099263,https://openalex.org/W3122975294,https://openalex.org/W4309760569"
3141,"https://openalex.org/W4388871434,https://openalex.org/W2938575554,https://openalex.org/W3006944889,https://openalex.org/W3092494838,https://openalex.org/W3164155559,https://openalex.org/W3200178476,https://openalex.org/W4321617482"
